"846","N4","早","ソウ","はや.い","rapide, tôt"
"847","N1","旪","ジュン, シュン","-","décade, période de 10 jours"
"848","N1","昆","コン","-","insecte, descendant"
"849","N2","昇","ショウ","のぼ.る","s'élever, grimper, monter"
"850","N4","明","メイ","あか.るい","clair, brillant"
"851","N3","易","エキ, イ","やさ.しい","simple, divination, commerce"
"852","N3","昔","セキ","むかし","autrefois, il était une fois"
"853","N2","星","セイ","ほし","étoile"
"854","N4","映","エイ","うつ.す, は.える","projection, se refléter, réflexion"
"855","N4","春","シュン","はる","printemps"
"856","N3","昨","サク","-","hier, précédent"
"857","N1","昭","ショウ","-","brillant, clair, lumineux"
"858","N1","是","ゼ, シ","これ, この, ここ","ce, ceci, juste, justice"
"859","N4","昼","チュウ","ひる","journée, midi"
"860","N5","時","ジ","とき","temps, heure"
"861","N3","晩","バン","-","soir, crépuscule"
"862","N2","普","フ","あまね.く","universel, large, général, Prusse"
"863","N3","景","ケイ","-","paysage, vue, scène"
"864","N3","晴","セイ","は.れる","s'éclaircir (temps)"
"865","N1","晶","ショウ","-","cristal, étinceler, clair"
"866","N1","暁","ギョウ, キョウ","あかつき","aube, point du jour"
"867","N1","暇","カ","ひま, いとま","temps libre, repos, loisirs"
"868","N4","暑","ショ","あつ.い","chaud (météorologique)"
"869","N2","暖","ダン, ノン","あたた.かい, あたた.める","chaleur, chauffer"
"870","N4","暗","アン","くれ.る","obscurité, s'assombrir"
"871","N1","暦","レキ","こよみ","calendrier, almanach"
"872","N1","暫","ザン","しばら.く","un moment, temporaire"
"873","N3","暮","ボ","く.れる","fin, se terminer, s'achever"
"874","N2","暴","ボウ, バク","あば.く, あば.れる","agir violemment, cruauté, violence, dévoiler"
"875","N2","曇","ドン","くも.る","temps couvert, nuageux, se couvrir (temps)"
"876","N4","曜","ヨウ","-","jour de la semaine"
"877","N3","曲","キョク","ま.がる","morceau de musique, courber"
"878","N3","更","コウ","さら, ふ.かす","veiller tard la nuit, bien sûr"
"879","N5","書","ショ","か.く","écrire"
"880","N1","曹","ソウ, ゾウ","つかさ","élève officier, cadet, sous-officier"
"881","N2","替","タイ","か.わる","remplacer, substituer, échanger"
"882","N3","最","サイ","もっと.も","le plus, préfixe pour les superlatifs"
"883","N5","月","ゲツ, ガツ","つき","lune, mois"
"884","N4","有","ユウ, ウ","あ.る","posséder, avoir"
"885","N4","服","フク","-","vêtement, avaler (un médicament)"
"886","N1","朕","チン","-","le nous impérial"
"887","N1","朗","ロウ","ほが.らか, あき.らか","brillant, serein, joyeux"
"888","N3","望","ボウ, モウ","のぞ.む","espérer, aspirer à, désir, espoir"
"889","N4","朝","チョウ","あさ","matin"
"890","N3","期","キ, ゴ","-","période, terme, temps"
"891","N5","木","モク","き","arbre, bois"
"892","N3","未","ミ, ビ","ま.だ","pas encore"
"893","N3","末","マツ","すえ","fin, extrémité, bout"
"894","N5","本","ホン","もと","livre, essentiel, réalité, compteur pour les objets allongés"
"895","N2","札","サツ","ふだ","étiquette, carte, compteur de billets"
"896","N1","朱","シュ","あけ","vermillon, écarlate, rouge"
"897","N1","朴","ボク","ほお, えのき","honnête, simple, ingénu"
"898","N2","机","キ","つくえ","table, bureau"
"899","N1","朽","キュウ","く.ちる","délabré, pourri"
"900","N1","杉","サン","すぎ","cèdre japonais"
"901","N2","材","ザイ","-","matériau, ingrédient, talent"
"902","N4","村","ソン","むら","village"
"903","N3","束","ソク","たば","faisceau, liasse, rame (de papier), bouquet"
"904","N2","条","ジョウ","えだ, すじ","article, clause, bande"
"905","N5","来","ライ","く.る","venir, suivant"
"906","N3","杯","ハイ","さかずき","coupe pour le saké, verre, toast, compteur pour les verres"
"907","N5","東","トウ","ひがし","Est"
"908","N1","松","ショウ","まつ","pin"
"909","N2","板","ハン","いた","planche, panneau, plaque"
"910","N1","析","セキ","-","couper, diviser, déchirer, analyser"
"911","N4","林","リン","はやし","bois, bosquet"
"912","N2","枚","マイ, バイ","-","feuille de, compteur d'objets plats"
"913","N3","果","カ","は.て","fruit, résultat, achever"
"914","N2","枝","シ","えだ","branche, rameau, brindille"
"915","N1","枞","-","わく","structure, cadre, bobine"
"916","N1","枢","スウ, シュ","くるる","pivot, axe, charnière"
"917","N2","枯","コ","か.れる","flétrir, s'épuiser, dépérir"
"918","N1","架","カ","か.ける","ériger, monter, supporter (poids), étagère"
"919","N1","柄","ヘイ","がら, え, つか","caractère (d'une personne), motif, marque,manivelle, poignée"
"920","N1","某","ボウ","それがし, なにがし","untel, cette personne, un certain"
"921","N1","染","セン","そ.める","teindre, colorer, tâche, souillure"
"922","N2","柔","ジュウ, ニュウ","やわ.らか","tendresse, douceur, souplesse"
"923","N2","柱","チュウ","はしら","colonne, pilier"
"924","N1","柳","リュウ","やなぎ","saule"
"925","N2","査","サ","-","investigation"
"926","N2","栄","エイ","は.え, は.える","florissant, prospère, prospérer"
"927","N1","栓","セン","-","bouchon, robinet"
"928","N5","校","コウ","めん","école"
"929","N1","株","シュ","かぶ","action boursière, souche d'un arbre, titre"
"930","N1","核","カク","-","noyau, nucléaire, cœur"
"931","N2","根","コン","ね","persévérance, racine, origine"
"932","N3","格","カク, コウ","-","rang, statut, clause"
"933","N1","栽","サイ","-","plantation"
"934","N1","桃","トウ","もも","pêche (fruit)"
"935","N2","案","アン","つくえ","proposition suggestion, plan, réflexion"
"936","N1","桑","ソウ","くわ","mûrier"
"937","N1","桜","オウ","さくら","cerisier"
"938","N1","桟","サン, セン","かけはし","échafaudage, traverse, pont, quai"
"939","N1","梅","バイ","うめ","prune, prunier"
"940","N1","梨","リ","なし","poire"
"941","N2","械","カイ","かせ","machine"
"942","N1","棄","キ","す.てる","jeter, se débarasser, renoncer"
"943","N1","棋","キ","ご","pièce d'échec, échec japonais, shôgi"
"944","N2","棒","ボウ","-","bâton, barre, baguette"
"945","N1","棚","ホウ","たな","étagère, rayon, support"
"946","N1","棟","トウ","むね","bâtiment, partie la plus haute d'un bâtiment"
"947","N4","森","シン","もり","forêt, bois"
"948","N1","棺","カン","-","cercueil"
"949","N2","植","ショク","う.える","planter"
"950","N1","椎","ツイ","-","vertèbre, marteau, maillet"
"951","N2","検","ケン","しら.べる","investigation, inspection, examen"
"952","N4","業","ギョウ, ゴウ","わざ","activité, profession"
"953","N2","極","キョク, ゴク","きわ.める","pôles (Nord et Sud), arriver jusqu'au bout,hautement"
"954","N1","楼","ロウ","-","tour de guet, immeuble"
"955","N4","楽","ガク, ラク, ゴウ","たの.しい, たの.しむ","musique, agréable, confortable"
"956","N1","概","ガイ","おうむ.ね","dans l'ensemble, en général, en gros"
"957","N3","構","コウ","かま.う","s'inquiéter de, préoccupé, construction"
"958","N3","様","ヨウ","さま","apparence, manière, suffixe de nom (-sama)"
"959","N1","槽","ソウ","ふね","cuve, bac, réservoir"
"960","N2","標","ヒョウ","しるべ, しるし","empreinte, marque, tampon"
"961","N1","模","モ, ボ","-","imitation, copie, maquette"
"962","N3","権","ケン, ゴン","おもり, かり, はか.る","pouvoir, autorité"
"963","N3","横","オウ","よこ","à côté de, latéral"
"964","N1","樹","ジュ","き","arbre, végétation"
"965","N2","橋","キョウ","はし","pont"
"966","N3","機","キ","はた","machine, opportunité"
"967","N1","欄","ラン","-","colonne dans un tableau ou dans un journal,champ (dans un formulaire), balustrade"
"968","N3","欠","ケツ, ケン","か.く","manquer de, lacune"
"969","N3","次","ジ","つぎ","suivant, successif, ordre"
"970","N2","欧","オウ","うた.う, は.く","Europe"
"971","N3","欲","ヨク","ほ.しい","désir, convoitise, désirer, vouloir"
"972","N1","欺","ギ","あざむ.く","tromperie, tricherie, malhonnêteté"
"973","N1","款","カン","-","bonne volonté, article, section"
"974","N4","歌","カ","うた, うた.う","chant, chanter"
"975","N1","歓","カン","よろこ.ぶ","plaisir, joie, se ravir"
"976","N4","止","シ","と.まる, と.める, や.む","stopper, arrêter, s'arrêter"
"977","N4","正","セイ, ショウ","ただ.しい","juste, correct, exact, 10^40"
"978","N2","武","ブ, ム","たけ.し","chevalerie, guerre, militaire"
"979","N4","歩","ホ, ブ","ある.く","marcher"
"980","N3","歯","シ","は","dent"
"981","N3","歳","サイ, セイ","とし, とせ, よわい","âge, compteur d'années"
"982","N2","歴","レキ, レッキ","-","le temps qui passe, curriculum"
"983","N2","死","シ","し.ぬ","mourir, mort"
"984","N1","殉","ジュン","-","martyre, calvaire, se sacrifier"
"985","N1","殊","シュ","こと","en particulier, spécialement"
"986","N3","残","ザン, サン","のこ.る","rester, solde (sur un compte bancaire)"
"987","N1","殖","ショク","ふ.える, ふ.やす","augmenter, croître, multiplier"
"988","N1","殴","オウ","なぐ.る","attaque, assaut, frapper, battre"
"989","N3","段","ダン, タン","-","étape, rang, marche"
"990","N3","殺","サツ","ころ.す","tuer, massacrer"
"991","N1","殻","カク, コク, バイ","から, がら","coquille, enveloppe (de grain)"
"992","N2","殿","デン","との, どの","manoir, demeure, palais, temple,Monseigneur"
"993","N5","母","ボ","はは","mère, maman"
"994","N5","毎","マイ","ごと","chaque, tous les"
"995","N2","毒","ドク","-","poison"
"996","N2","比","ヒ","くら.べる","comparer, proportion"
"997","N2","毛","モウ","け","poil, cheveux, plumage"
"998","N1","氏","シ","うじ","nom de famille, lignée, Monsieur"
"999","N4","民","ミン","たみ","peuple, citoyen"
"1000","N5","気","キ","いき","esprit, atmosphère, humeur"
"1001","N5","水","スイ","みず","eau"
"1002","N2","氷","ヒョウ","こおり, こお.る","glace, glacer"
"1003","N2","永","エイ","なが.い","éternité, long en temps"
"1004","N1","汁","ジュウ","しる, つゆ","soupe, jus, bouillon"
"1005","N3","求","キュウ","もと.める","demander, vouloir, désirer"
"1006","N2","汗","カン","あせ","sueur, transpiration"
"1007","N2","汚","オ","けが.れる, よご.れる,きたな.い","sale, se salir, polluer, souiller"
"1008","N1","江","コウ","え","baie, crique, anse"
"1009","N4","池","チ","いけ","étang, mare, réservoir"
"1010","N1","汰","タ","-","sélection"
"1011","N3","決","ケツ","き.める","décider, fixer"
"1012","N1","汽","キ","-","vapeur"
"1013","N2","沈","チン","しず.む","couler, être submergé, être déprimé, aloès"
"1014","N1","沖","チュウ","おき, おきつ, ちゅう.する","haute mer, au large"
"1015","N1","沙","サ, シャ","すな","sable"
"1016","N1","没","ボツ, モツ","おぼ.れる, しず.む","sombrer, couler, mourir, disparaître"
"1017","N1","沢","タク","さわ","marais, marécage, abondant"
"1018","N2","河","カ","かわ","rivière, fleuve"
"1019","N2","沸","フツ","わ.く","bouillir, porter à ébullition, chauffer"
"1020","N2","油","ユウ","あぶら","huile"
"1021","N3","治","ジ, チ","おさ.める","gouverner, diriger, soigner, maîtriser"
"1022","N1","沼","ショウ","ぬま","marécage, marais, étang"
"1023","N1","沿","エン","そ.う","longer, border, être parallèle à"
"1024","N2","況","キョウ","まし.て, いわ.んや","condition, situation"
"1025","N2","泉","セン","いずみ","source, fontaine"
"1026","N2","泊","ハク","と.まる","passer la nuit, loger, séjour, ancrage"
"1027","N1","泋","ヒ, ヒツ","-","suinter, s'écouler, sécréter"
"1028","N3","法","ホウ","のり","loi, méthode, principe"
"1029","N1","泡","ホウ","あわ","bulle, mousse, écume"
"1030","N2","波","ハ","なみ","vague, onde"
"1031","N2","泣","キュウ","な.く","pleurer, sangloter"
"1032","N2","泤","デイ","どろ","boue, bourbe, voleur"
"1033","N4","注","チュウ","そそ.ぐ","verser, note, commentaire"
"1034","N1","泰","タイ","-","calme, paisible, Thaïlande"
"1035","N3","泳","エイ","およ.ぐ","nager"
"1036","N4","洋","ヨウ","-","océan, style occidental"
"1037","N4","洗","セン","あら.う","laver, se laver"
"1038","N1","洞","ドウ","ほら","grotte, caverne, antre"
"1039","N1","津","シン","つ","port, refuge, havre"
"1040","N1","洪","コウ","-","inondation, déluge"
"1041","N3","活","カツ","い.きる, い.かす","vie, vitalité, vigueur, activité"
"1042","N1","派","ハ","-","faction, groupe, clan"
"1043","N3","流","リュウ","なが.れる","s'écouler, courant, style"
"1044","N1","浄","ジョウ, セイ","きよ.める","nettoyer, purifier"
"1045","N2","浅","セン","あさ.い","peu profond, superficiel"
"1046","N1","浜","ヒン","はま","rivage, plage"
"1047","N1","浦","ホ","うら","baie, crique, golfe, rivage"
"1048","N1","浪","ロウ","-","itinérant, vagabond, vague, flot"
"1049","N3","浮","フ","う.く, う.かれる","flotter, faire surface, se réjouir, s'amuser"
"1050","N2","浴","ヨク","あ.びる","se baigner, se dorer (au soleil)"
"1051","N4","海","カイ","うみ","mer, océan"
"1052","N1","浸","シン","ひた.す","plonger, immerger, mouillé, humide"
"1053","N3","消","ショウ","き.える, け.す","éteindre, effacer"
"1054","N2","涙","ルイ","なみだ","larme, émotion"
"1055","N1","涯","ガイ","はて","horizon, rivage, côte"
"1056","N2","液","エキ","-","liquide, fluide, sécrétion"
"1057","N1","涼","リョウ","すず.しい","frais, rafraîchissant"
"1058","N1","淑","シュク","しと.やか","gracieux, pur"
"1059","N1","淡","タン","あわ.い","mince, pâle, léger, dilué"
"1060","N3","深","シン","ふか.い","profond, intense, approfondir"
"1061","N2","混","コン","ま.じる","mélanger, mêler, confusion"
"1062","N1","添","テン","そ.える, も.える","accompagner, annexer, ajouter, se marier,imiter"
"1063","N2","清","セイ, ショウ","きよ.い, きよ.める","clair, limpide, purifier"
"1064","N1","渇","カツ","かわ.く","avoir soif, soif, sécheresse"
"1065","N3","済","サイ, セイ","す.む, す.まない","finir, achever"
"1066","N1","渉","ショウ","わた.る","gué, port, traverser"
"1067","N1","渋","ジュウ, シュウ","しぶ.い, しぶ.る","astringent, resserré, peu enthousiaste,hésiter"
"1068","N1","渓","ケイ","たに, たにがわ","torrent, ruisseau de montagne, vallée"
"1069","N1","渚","ショ","なぎさ","bord de mer, plage, rivage"
"1070","N2","減","ゲン","へ.る","décliner, décroître"
"1071","N3","渡","ト","わた.る","traverser, transiter, livrer, importer"
"1072","N1","渦","カ","うず","tourbillon, remous"
"1073","N2","温","オン","あたた.かい, あたた.める","chaud, réchauffer"
"1074","N2","測","ソク","はか.る","mesurer, doser, plan"
"1075","N3","港","コウ","みなと","port"
"1076","N2","湖","コ","みずうみ","lac"
"1077","N1","湧","ユウ","わ.く","faire bouillir, bouillir, jaillir"
"1078","N2","湯","トウ","ゆ","eau chaude"
"1079","N2","湾","ワン","-","baie, golfe, crique"
"1080","N2","湿","シツ, シュウ","しめ.る, うるお.う","humidité, moiteur, mouillé"
"1081","N3","満","マン, バン","み.ちる","remplir, combler, satisfaire"
"1082","N1","源","ゲン","みなもと","source, origine, fondement"
"1083","N2","準","ジュン","じゅん.じる, ひと.しい,みずもり","demi-, quasi-, standard, se conformer à"
"1084","N1","溝","コウ","みぞ","gouttière, caniveau, égout, 10^32"
"1085","N2","溶","ヨウ","と.ける","fondre, dissoudre"
"1086","N1","滋","ジ","-","noutrissant, luxuriant, de plus en plus"
"1087","N1","滑","カツ, コツ","すべ.る, なめ.らか","glissant, glisser"
"1088","N1","滝","ロウ, ソウ","たき","chute d'eau, cascade"
"1089","N1","滞","タイ","とどこお.る","stagner, en retard, arriérés"
"1090","N2","滴","テキ","しずく, したた.る","goutte, s'écouler"
"1091","N2","漁","ギョ, リョウ","あさ.る","pêcher"
"1092","N1","漂","ヒョウ","ただよ.う","dériver, flotter"
"1093","N1","漆","シツ","うるし","vernis, laque"
"1094","N1","漏","ロウ","も.る","fuite (d'eau, dans un toît, d'information),s'échapper (gaz)"
"1095","N3","演","エン","-","représentation sur une scène, numéro(spectacle)"
"1096","N1","漠","バク","-","confus, vaste, sans fin, désert"
"1097","N4","漢","カン","-","Chine des Hans (ethnie majoritaire en Chine)"
"1098","N1","漫","マン","そぞ.ろ","manga, dérision, débordant (imagination),impatient, nerveux"
"1099","N1","漬","シ","つ.ける","tremper, mariner, saumure"
"1100","N1","漸","ゼン","やや","un petit moment, quelque peu,progressivement"
"1101","N1","潔","ケツ","いさぎよ.い","brave, innocent, pur, immaculé"
"1102","N1","潜","セン","ひそ.む, くぐ.る","s'embusquer, se cacher, s'immerger"
"1103","N1","潟","セキ","かた","lagon"
"1104","N1","潤","ジュン","うるお.う, うる.む","mouiller, tremper, prospérer, charmer"
"1105","N1","潮","チョウ","しお","sel, eau salée"
"1106","N1","澄","チョウ","す.む","clarté, lucidité, s'éclaircir"
"1107","N1","激","ゲキ","はげ.しい","violent, enragé, s'énerver"
"1108","N1","濁","ダク, ジョク","にご.る","sale, impropre, salir"
"1109","N2","濃","ノウ","こ.い","dense, concentré, épais"
"1110","N1","濫","ラン","みだ.りに","débordement, excès, sans autorisation"
"1111","N2","濯","タク","すす.ぐ, ゆす.ぐ","laver, rincer, lessive"
"1112","N1","瀬","ライ","せ","torrent, courant, rapides"
"1113","N5","火","カ","ひ","feu"
"1114","N2","灯","トウ","ひ","lampe, lumière électrique"
"1115","N2","灰","カイ","はい","cendre"
"1116","N1","災","サイ","わざわ.い","désastre, malheur"
"1117","N1","炉","ロ","-","fournaise, réacteur, fourneau"
"1118","N1","炊","スイ","た.く","cuisiner, faire cuire"
"1119","N1","炋","エン","ほのお","inflammation, flamme, incendie"
"1120","N2","炭","タン","すみ","charbon de bois, charbon"
"1121","N3","点","テン","つ.ける, た.てる","point, note, allumer"
"1122","N1","為","イ","ため, な.る, す.る, たり, つく.る","pour, changer, faire"
"1123","N1","烈","レツ","はげ.しい","ardent, violent, véhément, sévère"
"1124","N2","無","ム, ブ","な.い","perdre, égarer, rien, négatif"
"1125","N1","焦","ショウ","こ.げる, あせ.る","brûler, carboniser, impatient, pressé"
"1126","N3","然","ゼン, ネン","しか, しか.り","état naturel, suffixe adverbial"
"1127","N2","焼","ショウ","や.く, や.ける","griller, rôtir, brûler"
"1128","N3","煙","エン","けむ.る, けむり","fumée"
"1129","N2","照","ショウ","て.る","briller, illuminer, comparer"
"1130","N1","煩","ハン","わずら.う, うるさ.い","énervant, ennuyeux, bruyant, nuisance"
"1131","N1","煮","シャ","に.る","porter à ébullition, bouillir, mijoter, cuisiner"
"1132","N1","熟","ジュク","う.れる","arrivé à maturité, mûrir"
"1133","N3","熱","ネツ","あつ.い","chaleur, fièvre, température, passion"
"1134","N2","燃","ネン","も.える","consumer, brûler, flamber"
"1135","N2","燥","ソウ","はしゃ.ぐ","assécher, tarir, être joyeux, s'amuser"
"1136","N2","爆","バク","は.ぜる","bombe, exploser, faire sauter"
"1137","N1","爵","シャク","-","baron, rang à la cour"
"1138","N5","父","フ","ちち","père, papa"
"1139","N1","爽","ソウ","さわ.やか","rafraîchissant, vivifiant, tonifiant"
"1140","N2","片","ヘン","かた","partie, fragment, un (d'une paire)"
"1141","N2","版","ハン","-","impression, édition, plaque d'impression"
"1142","N4","牛","ギュウ","うし","vache"
"1143","N1","牧","ボク","まき","pâturage, élevage"
"1144","N4","物","ブツ, モツ","もの","objet, chose concrète"
"1145","N1","牲","セイ","-","sacrifice, offrande"
"1146","N4","特","トク","-","spécial"
"1147","N1","犠","ギ, キ","いけにえ","sacrifice"
"1148","N4","犬","ケン","いぬ","chien"
"1149","N3","犯","ハン, ボン","おか.す","crime, délit, enfreindre la loi"
"1150","N3","状","ジョウ","-","circonstance, état des choses"
"1151","N1","狂","キョウ","くる.う, くる.おしい","folie, fou, insensé"
"1152","N1","狩","シュ","か.る","attaquer, chasser, poursuivre"
"1153","N2","独","ドク, トク","ひと.り","seul, célibataire, unique"
"1154","N2","狭","キョウ, コウ","せま.い, せば.める,","étroit, exigu, se contracter"
"1155","N1","猛","モウ","-","féroce, sauvage, intense, acharné"
"1156","N1","猟","リョウ","-","chasse, tir"
"1157","N3","猫","ビョウ","ねこ","chat"
"1158","N1","献","ケン, コン","たてまつ.る","don, offrande, offrir, compteur pour les boissons"
"1159","N1","猶","ユウ, ユ","なお","de plus, encore"
"1160","N1","猿","エン","さる","singe"
"1161","N1","獄","ゴク","-","prison"
"1162","N1","獣","ジュウ","けもの, けだもの","animal, bête"
"1163","N1","獲","カク","え.る","capturer, obtenir, acquérir, prise"
"1164","N1","玄","ゲン","-","mystérieux, occulte"
"1165","N2","率","ソツ, リツ","ひき.いる","taux, pourcentage, rapport"
"1166","N2","玉","ギョク","たま","boule, sphère, bijou"
"1167","N3","王","オウ","-","roi"
"1168","N2","珍","チン","めずら.しい","étrange, bizarre, curieux"
"1169","N1","珠","シュ","たま","joyau, gemme, perle"
"1170","N1","班","ハン","-","équipe, groupe"
"1171","N3","現","ゲン","あらわ.れる, うつ.つ","existant, actuel, devenir visible, montrer"
"1172","N3","球","キュウ","たま","sphère, boule, globe"
"1173","N4","理","リ","ことわり","raison, principe, logique"
"1174","N1","琴","キン","こと","koto (harpe japonais), harpe"
"1175","N1","瑠","ル","-","lapis lazuli"
"1176","N1","璃","リ","-","translucide, lapis lazuli"
"1177","N2","環","カン","わ","anneau, cercle, maillon"
"1178","N1","璽","ジ","-","sceau impérial"
"1179","N2","瓶","ビン","かめ","pot de fleur, fiole, bouteille, flacon"
"1180","N2","甘","カン","あま.い","doux, sucré, dorloter, choyer"
"1181","N1","甚","ジン","はなは.だ","extrêmement, excessivement"
"1182","N5","生","セイ, ショウ","い.きる, う.まれる, なま","vivre, naître, cru, authentique"
"1183","N4","産","サン","う.む, う.まれる","production, naissance, donner naissance"
"1184","N4","用","ヨウ","もち.いる","emploi, usage, utiliser"
"1185","N4","田","デン","た","rizière"
"1186","N3","由","ユウ,ユ","よし","moyen, cause, raison"
"1187","N1","甲","コウ, カン, カ","きのえ","carapace, armure, première classe"
"1188","N3","申","シン","もう.す","s'appeler, dire (de manière polie)"
"1189","N5","男","ダン, ナン","おとこ","homme, mâle"
"1190","N4","町","チョウ","まち","village, quartier"
"1191","N4","画","ガ, カク","えが.く, かく.する, かぎ.る","image, dessin, peinture, compteur de traits de kanjis"
"1192","N4","界","カイ","-","monde, frontière"
"1193","N2","畑","-","はた, はたけ","champ"
"1194","N1","畔","ハン","あぜ, くろ, ほとり","digue d'une rizière, rebord (d'un point d'eau)"
"1195","N3","留","リュウ, ル","と.める, とど.める","attacher, retenir, rester"
"1196","N2","畜","チク","-","bétail, animaux domestiques"
"1197","N1","畝","ボウ, ホ, モ, ム","せ, うね","sillon, unité de volume (se=100m²), arête,crête"
"1198","N2","略","リャク","ほぼ, おか.す, おさ.める","abbréviation, résumé, raccourci"
"1199","N3","番","バン","つが.い","numéro, ordre"
"1200","N2","異","イ","こと, こと.なる","inhabituel, surprenant, bizzarerie"
"1201","N1","畳","ジョウ, チョウ","たた.む, たたみ, かさ.なる","tatami, compteur pour les tatamis, plier, fermer"
"1202","N1","疎","ソ, ショ","うと.む, まば.ら","négligence, aliénation, éviter, clairsemé,épars"
"1203","N3","疑","ギ","うたが.う","méfiance, suspecter, douter"
"1204","N1","疫","エキ, ヤク","-","épidémie"
"1205","N3","疲","ヒ","つか.れる","être fatigué, épuisé"
"1206","N1","疾","シツ","はや.い","rapidité, maladie"
"1207","N4","病","ビョウ","や.む, やまい","maladie, malade"
"1208","N1","症","ショウ","-","symptôme, maladie"
"1209","N1","痘","トウ","-","variole, vérole"
"1210","N3","痛","ツウ","いた.い, いた.む","douloureux, douleur, avoir mal"
"1211","N1","痢","リ","-","diarrhée"
"1212","N1","痴","チ","おろか","idiot, stupide"
"1213","N2","療","リョウ","-","soin, traitement médical"
"1214","N1","癒","ユ","い.える, いや.す","guérir, soigner, étancher sa soif"
"1215","N1","癖","ヘキ","くせ","trait de caractère, manie, mauvaise habitude, frisé"
"1216","N4","発","ハツ, ホツ","た.つ, あば.く","départ, émettre"
"1217","N3","登","トウ, ト","のぼ.る","grimper, escalader, monter"
"1218","N5","白","ハク","しろ.い","blanc"
"1219","N5","百","ヒャク, ビャク","もも","cent"
"1220","N2","的","テキ","まと","objectif, cible, suffixe pour former des adjectifs"
"1221","N3","皆","カイ","みな, みんな","tout, tous"
"1222","N1","皇","コウ, オウ","-","Empereur"
"1223","N2","皮","ヒ","かわ","peau, écorce, cuir"
"1224","N2","皿","ベイ","さら","assiette, plat"
"1225","N1","盆","ボン","-","fête des Lanternes (o-bon), bassin (géographique), plateau"
"1226","N1","益","エキ, ヤク","ま.す","bénéfice, avantage"
"1227","N3","盗","トウ","ぬす.む","voler, dérober"
"1228","N1","盛","セイ, ジョウ","も.る, さか.る, さか.ん","actif, prospère, florissant"
"1229","N1","盟","メイ","-","pacte, alliance, serment"
"1230","N1","監","カン","-","superviser, administrer, officiel, bureau gouvernemental"
"1231","N1","盤","バン","-","plateau, base, échiquier de Go, disque,bassin"
"1232","N5","目","モク, ボク","め","œil, numérateur ordinal"
"1233","N1","盲","モウ","めくら","aveugle, ignorant, cécité"
"1234","N3","直","チョク, ジキ","なお.す, なお.る, す.ぐ","honnête, être guéri/réparé, réparer/guérir"
"1235","N3","相","ショウ","あい","mutuel, réciproque, ministre"
"1236","N1","盾","ジュン","たて","bouclier, écu, prétexte"
"1237","N2","省","セイ, ショウ","かえり.みる","ministère, supprimer, évoquer le passé"
"1238","N1","眉","ビ, ミ","まゆ","sourcil"
"1239","N2","看","カン","み.る","regarder attentivement, veiller sur"
"1240","N4","県","ケン","か.ける","département, préfecture"
"1241","N4","真","シン","ま, まこと","vérité, exact, réalité"
"1242","N3","眠","ミン","ねむ.る","dormir, sommeil"
"1243","N1","眺","チョウ","なが.める","contempler, regarder, fixer, voir"
"1244","N1","眼","ガン, ゲン","まなこ, め","globe oculaire, œil"
"1245","N4","着","チャク","き.る, つ.く","s'habiller, arriver"
"1246","N1","睡","スイ","-","endormi, assoupi"
"1247","N1","督","トク","-","commander, superviser, diriger"
"1248","N1","睦","ボク","むつ.ぶ","amical, harmonieux, être proche, être intime"
"1249","N1","瞬","シュン","またた.く","clin d'œil, cligner des yeux, scintiller, pétiller (yeux)"
"1250","N1","瞭","リョウ","あきら.か","clair, évident, apparent"
"1251","N1","瞳","ドウ","ひとみ","pupille de l'œil"
"1252","N1","矛","ム","ほこ","hallebarde, lance"
"1253","N1","矢","シ","や","flèche"
"1254","N4","知","チ","し.る, し.らせる","savoir, connaître"
"1255","N4","短","タン","みじか.い","court, bref"
"1256","N1","矯","キョウ","た.める","rectifier, redresser, corriger, guérir, falsifier"
"1257","N3","石","セキ, シャク, コク","いし","pierre, roc"
"1258","N2","砂","サ","すな","sable"
"1259","N4","研","ケン","と.ぐ","polir, aiguiser, étudier"
"1260","N1","砕","サイ","くだ.く","fracasser, briser, familier (informel)"
"1261","N1","砲","ホウ","-","canon, fusil"
"1262","N3","破","ハ","やぶ.る, やぶ.れる","être déchiré, déchiré, défaire"
"1263","N1","硝","ショウ","-","nitrate, salpêtre"
"1264","N1","硫","リュウ","-","soufre"
"1265","N2","硬","コウ","かた.い","raide, dur, rude"
"1266","N1","碁","ゴ","-","jeu de Go"
"1267","N1","碑","ヒ","いしぶみ","pierre tombale, monument"
"1268","N3","確","カク, コウ","たし.か, たし.かめる","certitude, évident, s'assurer de, vérifier"
"1269","N1","磁","ジ","-","magnétisme, aimant, porcelaine"
"1270","N2","磨","マ","みが.く, す.る","polir, astiquer, faire briller, brosser (les dents)"
"1271","N1","礁","ショウ","-","récif, écueil"
"1272","N1","礎","ソ","いしずえ","pierre angulaire, fondement, base"
"1273","N3","示","ジ, シ","しめ.す","montrer, signaler, indiquer, révéler"
"1274","N3","礼","レイ","-","politesse, remerciement"
"1275","N5","社","シャ","やしろ","entreprise, société, temple shinto"
"1276","N2","祈","キ","いの.る","prier, vœu, prière"
"1277","N1","祉","シ","-","bien-être, bonheur"
"1278","N3","祖","ソ","-","ancêtre, aïeul, fondateur"
"1279","N2","祝","シュク, シュウ","いわ.う","célébrer, fêter"
"1280","N3","神","シン, ジン","かみ","divinité, dieu, esprit, kami"
"1281","N1","祥","ショウ","さいわ.い","bonne chance, bonheur"
